Starting Fresh Llama-3.1-8B-Instruct 3-Epoch SFT on gpua063.delta.ncsa.illinois.edu at Sat Aug 22 06:15:29 CDT 2026
GPU allocated:
NVIDIA A100-SXM4-40GB, 40960 MiB
NVIDIA A100-SXM4-40GB, 40960 MiB
NVIDIA A100-SXM4-40GB, 40960 MiB
NVIDIA A100-SXM4-40GB, 40960 MiB
Hugging Face API token detected.
--- Loading CRTBP Dataset (crtbp_llm_dataset_20260822_031622.jsonl) ---
Hugging Face API token detected.
--- Loading CRTBP Dataset (crtbp_llm_dataset_20260822_031622.jsonl) ---
Hugging Face API token detected.
--- Loading CRTBP Dataset (crtbp_llm_dataset_20260822_031622.jsonl) ---
Hugging Face API token detected.
--- Loading CRTBP Dataset (crtbp_llm_dataset_20260822_031622.jsonl) ---
--- Formatting Chat Templates ---
--- Formatting Chat Templates ---
--- Formatting Chat Templates ---
--- Formatting Chat Templates ---
--- Loading Base Model in Native bfloat16: meta-llama/Llama-3.1-8B-Instruct ---
--- Loading Base Model in Native bfloat16: meta-llama/Llama-3.1-8B-Instruct ---
--- Loading Base Model in Native bfloat16: meta-llama/Llama-3.1-8B-Instruct ---
--- Loading Base Model in Native bfloat16: meta-llama/Llama-3.1-8B-Instruct ---
{'loss': 0.211, 'grad_norm': 0.1575775444507599, 'learning_rate': 0.00018585251965965317, 'entropy': 0.21272770911455155, 'num_tokens': 375521280.0, 'mean_token_accuracy': 0.9444456189870835, 'epoch': 0.59}
{'loss': 0.2098, 'grad_norm': 0.1617150753736496, 'learning_rate': 0.00018579557808331745, 'entropy': 0.21216775178909303, 'num_tokens': 376176640.0, 'mean_token_accuracy': 0.9448859304189682, 'epoch': 0.59}
{'loss': 0.2096, 'grad_norm': 0.16043418645858765, 'learning_rate': 0.00018573853090547276, 'entropy': 0.2117374785244465, 'num_tokens': 376832000.0, 'mean_token_accuracy': 0.9447942078113556, 'epoch': 0.59}
{'loss': 0.2088, 'grad_norm': 0.14916445314884186, 'learning_rate': 0.00018568137819633562, 'entropy': 0.21071023717522622, 'num_tokens': 377487360.0, 'mean_token_accuracy': 0.9450357645750046, 'epoch': 0.59}
{'loss': 0.2084, 'grad_norm': 0.1733512133359909, 'learning_rate': 0.00018562412002625246, 'entropy': 0.21021788120269774, 'num_tokens': 378142720.0, 'mean_token_accuracy': 0.9454057604074478, 'epoch': 0.59}
{'loss': 0.2094, 'grad_norm': 0.15326698124408722, 'learning_rate': 0.0001855667564656995, 'entropy': 0.2102805957198143, 'num_tokens': 378798080.0, 'mean_token_accuracy': 0.9450923323631286, 'epoch': 0.59}
{'loss': 0.2108, 'grad_norm': 0.1406363993883133, 'learning_rate': 0.0001855092875852827, 'entropy': 0.21288000792264938, 'num_tokens': 379453440.0, 'mean_token_accuracy': 0.9447177618741989, 'epoch': 0.6}
{'loss': 0.2079, 'grad_norm': 0.15758810937404633, 'learning_rate': 0.00018545171345573766, 'entropy': 0.2102588139474392, 'num_tokens': 380108800.0, 'mean_token_accuracy': 0.9454669177532196, 'epoch': 0.6}
{'loss': 0.2081, 'grad_norm': 0.15287843346595764, 'learning_rate': 0.00018539403414792951, 'entropy': 0.21036268025636673, 'num_tokens': 380764160.0, 'mean_token_accuracy': 0.9451152712106705, 'epoch': 0.6}
{'loss': 0.2098, 'grad_norm': 0.13755759596824646, 'learning_rate': 0.0001853362497328528, 'entropy': 0.21180212646722793, 'num_tokens': 381419520.0, 'mean_token_accuracy': 0.9448492467403412, 'epoch': 0.6}
{'loss': 0.2085, 'grad_norm': 0.16331520676612854, 'learning_rate': 0.00018527836028163158, 'entropy': 0.2101856790482998, 'num_tokens': 382074880.0, 'mean_token_accuracy': 0.945349195599556, 'epoch': 0.6}
{'loss': 0.2085, 'grad_norm': 0.14692045748233795, 'learning_rate': 0.000185220365865519, 'entropy': 0.20986075028777124, 'num_tokens': 382730240.0, 'mean_token_accuracy': 0.9452544033527375, 'epoch': 0.6}
{'loss': 0.2088, 'grad_norm': 0.16763953864574432, 'learning_rate': 0.00018516226655589755, 'entropy': 0.21132418811321257, 'num_tokens': 383385600.0, 'mean_token_accuracy': 0.9451183319091797, 'epoch': 0.6}
{'loss': 0.2092, 'grad_norm': 0.16278265416622162, 'learning_rate': 0.00018510406242427878, 'entropy': 0.210768161714077, 'num_tokens': 384040960.0, 'mean_token_accuracy': 0.945184075832367, 'epoch': 0.6}
{'loss': 0.2097, 'grad_norm': 0.15712137520313263, 'learning_rate': 0.00018504575354230324, 'entropy': 0.21184490025043487, 'num_tokens': 384696320.0, 'mean_token_accuracy': 0.945017421245575, 'epoch': 0.6}
{'loss': 0.2094, 'grad_norm': 0.15514644980430603, 'learning_rate': 0.00018498733998174044, 'entropy': 0.21117622181773185, 'num_tokens': 385351680.0, 'mean_token_accuracy': 0.945014363527298, 'epoch': 0.6}
{'loss': 0.2077, 'grad_norm': 0.16550196707248688, 'learning_rate': 0.00018492882181448875, 'entropy': 0.20945036709308623, 'num_tokens': 386007040.0, 'mean_token_accuracy': 0.945171844959259, 'epoch': 0.61}
{'loss': 0.208, 'grad_norm': 0.15542013943195343, 'learning_rate': 0.00018487019911257523, 'entropy': 0.21051947250962258, 'num_tokens': 386662400.0, 'mean_token_accuracy': 0.9453782439231873, 'epoch': 0.61}
{'loss': 0.209, 'grad_norm': 0.14395184814929962, 'learning_rate': 0.0001848114719481557, 'entropy': 0.2110764279961586, 'num_tokens': 387317760.0, 'mean_token_accuracy': 0.945145845413208, 'epoch': 0.61}
{'loss': 0.2077, 'grad_norm': 0.14746640622615814, 'learning_rate': 0.00018475264039351444, 'entropy': 0.20966032519936562, 'num_tokens': 387973120.0, 'mean_token_accuracy': 0.9453430861234665, 'epoch': 0.61}
{'loss': 0.208, 'grad_norm': 0.16342990100383759, 'learning_rate': 0.00018469370452106433, 'entropy': 0.2100547194480896, 'num_tokens': 388628480.0, 'mean_token_accuracy': 0.9453751891851425, 'epoch': 0.61}
{'loss': 0.2058, 'grad_norm': 0.1535268872976303, 'learning_rate': 0.00018463466440334658, 'entropy': 0.20832419842481614, 'num_tokens': 389283840.0, 'mean_token_accuracy': 0.9459791004657745, 'epoch': 0.61}
{'loss': 0.208, 'grad_norm': 0.16461239755153656, 'learning_rate': 0.00018457552011303077, 'entropy': 0.20976932793855668, 'num_tokens': 389939200.0, 'mean_token_accuracy': 0.945335429906845, 'epoch': 0.61}
{'loss': 0.2072, 'grad_norm': 0.1448098123073578, 'learning_rate': 0.00018451627172291462, 'entropy': 0.20945930257439613, 'num_tokens': 390594560.0, 'mean_token_accuracy': 0.945589229464531, 'epoch': 0.61}
{'loss': 0.2084, 'grad_norm': 0.14677195250988007, 'learning_rate': 0.00018445691930592405, 'entropy': 0.20992218479514121, 'num_tokens': 391249920.0, 'mean_token_accuracy': 0.9453400254249573, 'epoch': 0.61}
{'loss': 0.2073, 'grad_norm': 0.14751793444156647, 'learning_rate': 0.000184397462935113, 'entropy': 0.2094840720295906, 'num_tokens': 391905280.0, 'mean_token_accuracy': 0.9454944401979446, 'epoch': 0.61}
{'loss': 0.2073, 'grad_norm': 0.1567428559064865, 'learning_rate': 0.00018433790268366335, 'entropy': 0.20954677760601043, 'num_tokens': 392560640.0, 'mean_token_accuracy': 0.9454837292432785, 'epoch': 0.62}
{'loss': 0.2073, 'grad_norm': 0.14469905197620392, 'learning_rate': 0.00018427823862488484, 'entropy': 0.2093385338783264, 'num_tokens': 393216000.0, 'mean_token_accuracy': 0.9454592734575271, 'epoch': 0.62}
{'eval_loss': 0.2051660716533661, 'eval_runtime': 78.237, 'eval_samples_per_second': 63.908, 'eval_steps_per_second': 1.01, 'eval_entropy': 0.20768603361860105, 'eval_num_tokens': 393216000.0, 'eval_mean_token_accuracy': 0.9459366406066508, 'epoch': 0.62}
{'loss': 0.2067, 'grad_norm': 0.1540469080209732, 'learning_rate': 0.00018421847083221503, 'entropy': 0.2094082400202751, 'num_tokens': 393871360.0, 'mean_token_accuracy': 0.9456549733877182, 'epoch': 0.62}
{'loss': 0.2057, 'grad_norm': 0.15459896624088287, 'learning_rate': 0.00018415859937921908, 'entropy': 0.2070794738829136, 'num_tokens': 394526720.0, 'mean_token_accuracy': 0.9457726955413819, 'epoch': 0.62}
{'loss': 0.2068, 'grad_norm': 0.16004490852355957, 'learning_rate': 0.00018409862433958976, 'entropy': 0.20887264385819435, 'num_tokens': 395182080.0, 'mean_token_accuracy': 0.9456335663795471, 'epoch': 0.62}
{'loss': 0.2077, 'grad_norm': 0.16882897913455963, 'learning_rate': 0.00018403854578714747, 'entropy': 0.21002131327986717, 'num_tokens': 395837440.0, 'mean_token_accuracy': 0.9455877006053924, 'epoch': 0.62}
{'loss': 0.2063, 'grad_norm': 0.16178850829601288, 'learning_rate': 0.0001839783637958398, 'entropy': 0.207844839990139, 'num_tokens': 396492800.0, 'mean_token_accuracy': 0.9457191824913025, 'epoch': 0.62}
{'loss': 0.2081, 'grad_norm': 0.16132338345050812, 'learning_rate': 0.00018391807843974185, 'entropy': 0.21029338613152504, 'num_tokens': 397148160.0, 'mean_token_accuracy': 0.945289570093155, 'epoch': 0.62}
{'loss': 0.2071, 'grad_norm': 0.16643528640270233, 'learning_rate': 0.00018385768979305582, 'entropy': 0.20865936428308487, 'num_tokens': 397803520.0, 'mean_token_accuracy': 0.9454103440046311, 'epoch': 0.62}
{'loss': 0.2073, 'grad_norm': 0.1654341220855713, 'learning_rate': 0.0001837971979301111, 'entropy': 0.2097212292253971, 'num_tokens': 398458880.0, 'mean_token_accuracy': 0.9454225808382034, 'epoch': 0.62}
{'loss': 0.2058, 'grad_norm': 0.1810302883386612, 'learning_rate': 0.00018373660292536409, 'entropy': 0.20743309035897256, 'num_tokens': 399114240.0, 'mean_token_accuracy': 0.9458766609430314, 'epoch': 0.63}
{'loss': 0.2068, 'grad_norm': 0.16704149544239044, 'learning_rate': 0.00018367590485339822, 'entropy': 0.20884740725159645, 'num_tokens': 399769600.0, 'mean_token_accuracy': 0.945543360710144, 'epoch': 0.63}
{'loss': 0.2065, 'grad_norm': 0.18567578494548798, 'learning_rate': 0.00018361510378892367, 'entropy': 0.208317431807518, 'num_tokens': 400424960.0, 'mean_token_accuracy': 0.9456580370664597, 'epoch': 0.63}
{'loss': 0.2071, 'grad_norm': 0.15573179721832275, 'learning_rate': 0.0001835541998067775, 'entropy': 0.20906166806817056, 'num_tokens': 401080320.0, 'mean_token_accuracy': 0.9455922931432724, 'epoch': 0.63}
{'loss': 0.2062, 'grad_norm': 0.16819316148757935, 'learning_rate': 0.00018349319298192337, 'entropy': 0.20798212438821792, 'num_tokens': 401735680.0, 'mean_token_accuracy': 0.9457803428173065, 'epoch': 0.63}
{'loss': 0.2065, 'grad_norm': 0.1397770494222641, 'learning_rate': 0.00018343208338945151, 'entropy': 0.20848643630743027, 'num_tokens': 402391040.0, 'mean_token_accuracy': 0.9459041774272918, 'epoch': 0.63}
{'loss': 0.2062, 'grad_norm': 0.14341793954372406, 'learning_rate': 0.00018337087110457874, 'entropy': 0.20809245035052298, 'num_tokens': 403046400.0, 'mean_token_accuracy': 0.9457268327474594, 'epoch': 0.63}
{'loss': 0.2065, 'grad_norm': 0.15689919888973236, 'learning_rate': 0.0001833095562026482, 'entropy': 0.20826102197170257, 'num_tokens': 403701760.0, 'mean_token_accuracy': 0.9456305086612702, 'epoch': 0.63}
{'loss': 0.2062, 'grad_norm': 0.1736375242471695, 'learning_rate': 0.0001832481387591293, 'entropy': 0.20856464877724648, 'num_tokens': 404357120.0, 'mean_token_accuracy': 0.945971456170082, 'epoch': 0.63}
{'loss': 0.2058, 'grad_norm': 0.19865481555461884, 'learning_rate': 0.0001831866188496178, 'entropy': 0.2073707938194275, 'num_tokens': 405012480.0, 'mean_token_accuracy': 0.9457803428173065, 'epoch': 0.64}
{'loss': 0.2065, 'grad_norm': 0.1642766296863556, 'learning_rate': 0.00018312499654983539, 'entropy': 0.20889464020729065, 'num_tokens': 405667840.0, 'mean_token_accuracy': 0.9458904176950454, 'epoch': 0.64}
{'loss': 0.2047, 'grad_norm': 0.1936107575893402, 'learning_rate': 0.00018306327193563, 'entropy': 0.20661807879805566, 'num_tokens': 406323200.0, 'mean_token_accuracy': 0.9462053745985031, 'epoch': 0.64}
{'loss': 0.2063, 'grad_norm': 0.1687074601650238, 'learning_rate': 0.00018300144508297535, 'entropy': 0.20758667662739755, 'num_tokens': 406978560.0, 'mean_token_accuracy': 0.945826205611229, 'epoch': 0.64}
{'loss': 0.2067, 'grad_norm': 0.15567803382873535, 'learning_rate': 0.00018293951606797098, 'entropy': 0.20895158052444457, 'num_tokens': 407633920.0, 'mean_token_accuracy': 0.9456473261117935, 'epoch': 0.64}
{'loss': 0.2064, 'grad_norm': 0.14330428838729858, 'learning_rate': 0.0001828774849668423, 'entropy': 0.20819540023803712, 'num_tokens': 408289280.0, 'mean_token_accuracy': 0.9459821492433548, 'epoch': 0.64}
{'loss': 0.2056, 'grad_norm': 0.15626688301563263, 'learning_rate': 0.00018281535185594032, 'entropy': 0.20813289359211923, 'num_tokens': 408944640.0, 'mean_token_accuracy': 0.9461335211992263, 'epoch': 0.64}
{'loss': 0.2047, 'grad_norm': 0.1471659243106842, 'learning_rate': 0.00018275311681174153, 'entropy': 0.20638006031513215, 'num_tokens': 409600000.0, 'mean_token_accuracy': 0.946220663189888, 'epoch': 0.64}
{'loss': 0.206, 'grad_norm': 0.14830505847930908, 'learning_rate': 0.000182690779910848, 'entropy': 0.2075562946498394, 'num_tokens': 410255360.0, 'mean_token_accuracy': 0.9459118247032166, 'epoch': 0.64}
{'loss': 0.2053, 'grad_norm': 0.17846092581748962, 'learning_rate': 0.00018262834122998708, 'entropy': 0.20759564340114595, 'num_tokens': 410910720.0, 'mean_token_accuracy': 0.945991325378418, 'epoch': 0.64}
{'loss': 0.205, 'grad_norm': 0.156083881855011, 'learning_rate': 0.0001825658008460115, 'entropy': 0.20754946544766426, 'num_tokens': 411566080.0, 'mean_token_accuracy': 0.9460524886846542, 'epoch': 0.65}
{'loss': 0.205, 'grad_norm': 0.16043643653392792, 'learning_rate': 0.00018250315883589906, 'entropy': 0.20680344477295876, 'num_tokens': 412221440.0, 'mean_token_accuracy': 0.9460983514785767, 'epoch': 0.65}
{'loss': 0.2051, 'grad_norm': 0.17122644186019897, 'learning_rate': 0.00018244041527675268, 'entropy': 0.2073967769742012, 'num_tokens': 412876800.0, 'mean_token_accuracy': 0.9459699302911758, 'epoch': 0.65}
{'loss': 0.2048, 'grad_norm': 0.15569332242012024, 'learning_rate': 0.00018237757024580035, 'entropy': 0.20717035681009294, 'num_tokens': 413532160.0, 'mean_token_accuracy': 0.94598368704319, 'epoch': 0.65}
{'loss': 0.2048, 'grad_norm': 0.1645505726337433, 'learning_rate': 0.0001823146238203948, 'entropy': 0.20637669935822486, 'num_tokens': 414187520.0, 'mean_token_accuracy': 0.946228301525116, 'epoch': 0.65}
{'loss': 0.2052, 'grad_norm': 0.16403023898601532, 'learning_rate': 0.00018225157607801372, 'entropy': 0.20747340396046637, 'num_tokens': 414842880.0, 'mean_token_accuracy': 0.9463154524564743, 'epoch': 0.65}
{'loss': 0.2041, 'grad_norm': 0.15100602805614471, 'learning_rate': 0.0001821884270962594, 'entropy': 0.20617450773715973, 'num_tokens': 415498240.0, 'mean_token_accuracy': 0.9463964819908142, 'epoch': 0.65}
{'loss': 0.205, 'grad_norm': 0.16186216473579407, 'learning_rate': 0.00018212517695285883, 'entropy': 0.20677985101938248, 'num_tokens': 416153600.0, 'mean_token_accuracy': 0.9459928572177887, 'epoch': 0.65}
{'loss': 0.2053, 'grad_norm': 0.14133845269680023, 'learning_rate': 0.00018206182572566343, 'entropy': 0.2077021948993206, 'num_tokens': 416808960.0, 'mean_token_accuracy': 0.9461151659488678, 'epoch': 0.65}
{'loss': 0.2045, 'grad_norm': 0.17343541979789734, 'learning_rate': 0.0001819983734926491, 'entropy': 0.20659107342362404, 'num_tokens': 417464320.0, 'mean_token_accuracy': 0.9464729309082032, 'epoch': 0.65}
{'loss': 0.2033, 'grad_norm': 0.1555403172969818, 'learning_rate': 0.000181934820331916, 'entropy': 0.2053765043616295, 'num_tokens': 418119680.0, 'mean_token_accuracy': 0.9465249091386795, 'epoch': 0.66}
{'loss': 0.204, 'grad_norm': 0.14901472628116608, 'learning_rate': 0.00018187116632168858, 'entropy': 0.2060297228395939, 'num_tokens': 418775040.0, 'mean_token_accuracy': 0.9464591681957245, 'epoch': 0.66}
{'loss': 0.2043, 'grad_norm': 0.1468944400548935, 'learning_rate': 0.00018180741154031536, 'entropy': 0.20614100247621536, 'num_tokens': 419430400.0, 'mean_token_accuracy': 0.9463001638650894, 'epoch': 0.66}
{'loss': 0.2026, 'grad_norm': 0.14847740530967712, 'learning_rate': 0.000181743556066269, 'entropy': 0.2052292361855507, 'num_tokens': 420085760.0, 'mean_token_accuracy': 0.9468092769384384, 'epoch': 0.66}
{'loss': 0.2028, 'grad_norm': 0.15048761665821075, 'learning_rate': 0.00018167959997814596, 'entropy': 0.20475370213389396, 'num_tokens': 420741120.0, 'mean_token_accuracy': 0.946422478556633, 'epoch': 0.66}
{'loss': 0.2034, 'grad_norm': 0.15319716930389404, 'learning_rate': 0.00018161554335466664, 'entropy': 0.20600766092538833, 'num_tokens': 421396480.0, 'mean_token_accuracy': 0.946598294377327, 'epoch': 0.66}
{'loss': 0.2049, 'grad_norm': 0.13563695549964905, 'learning_rate': 0.00018155138627467515, 'entropy': 0.20662594214081764, 'num_tokens': 422051840.0, 'mean_token_accuracy': 0.9462971031665802, 'epoch': 0.66}
{'loss': 0.2024, 'grad_norm': 0.14468231797218323, 'learning_rate': 0.00018148712881713923, 'entropy': 0.20470244958996772, 'num_tokens': 422707200.0, 'mean_token_accuracy': 0.9468689024448395, 'epoch': 0.66}
{'loss': 0.2031, 'grad_norm': 0.15366539359092712, 'learning_rate': 0.0001814227710611502, 'entropy': 0.20468835458159446, 'num_tokens': 423362560.0, 'mean_token_accuracy': 0.9467389494180679, 'epoch': 0.66}
{'loss': 0.2037, 'grad_norm': 0.16120664775371552, 'learning_rate': 0.00018135831308592278, 'entropy': 0.20625492036342621, 'num_tokens': 424017920.0, 'mean_token_accuracy': 0.9465096175670624, 'epoch': 0.66}
{'loss': 0.2042, 'grad_norm': 0.1646466851234436, 'learning_rate': 0.00018129375497079515, 'entropy': 0.2061535619199276, 'num_tokens': 424673280.0, 'mean_token_accuracy': 0.9463261574506759, 'epoch': 0.67}
{'loss': 0.2036, 'grad_norm': 0.18437206745147705, 'learning_rate': 0.00018122909679522866, 'entropy': 0.20585573166608812, 'num_tokens': 425328640.0, 'mean_token_accuracy': 0.9464148253202438, 'epoch': 0.67}
{'loss': 0.2047, 'grad_norm': 0.15227161347866058, 'learning_rate': 0.00018116433863880782, 'entropy': 0.20644008740782738, 'num_tokens': 425984000.0, 'mean_token_accuracy': 0.9462344229221344, 'epoch': 0.67}
{'loss': 0.2045, 'grad_norm': 0.1722521036863327, 'learning_rate': 0.00018109948058124027, 'entropy': 0.20636795908212663, 'num_tokens': 426639360.0, 'mean_token_accuracy': 0.946424001455307, 'epoch': 0.67}
{'loss': 0.2036, 'grad_norm': 0.15043486654758453, 'learning_rate': 0.00018103452270235652, 'entropy': 0.20552451089024543, 'num_tokens': 427294720.0, 'mean_token_accuracy': 0.9465096175670624, 'epoch': 0.67}
{'loss': 0.2024, 'grad_norm': 0.14612947404384613, 'learning_rate': 0.00018096946508211, 'entropy': 0.20446234494447707, 'num_tokens': 427950080.0, 'mean_token_accuracy': 0.9465371370315552, 'epoch': 0.67}
{'loss': 0.2047, 'grad_norm': 0.17146991193294525, 'learning_rate': 0.0001809043078005769, 'entropy': 0.20615670159459115, 'num_tokens': 428605440.0, 'mean_token_accuracy': 0.9463139235973358, 'epoch': 0.67}
{'loss': 0.2032, 'grad_norm': 0.1544811725616455, 'learning_rate': 0.00018083905093795613, 'entropy': 0.20520555078983307, 'num_tokens': 429260800.0, 'mean_token_accuracy': 0.9465004533529282, 'epoch': 0.67}
{'loss': 0.2032, 'grad_norm': 0.15665721893310547, 'learning_rate': 0.00018077369457456904, 'entropy': 0.20529861822724343, 'num_tokens': 429916160.0, 'mean_token_accuracy': 0.9463781386613845, 'epoch': 0.67}
{'loss': 0.2034, 'grad_norm': 0.15496107935905457, 'learning_rate': 0.00018070823879085953, 'entropy': 0.205156796425581, 'num_tokens': 430571520.0, 'mean_token_accuracy': 0.9467221319675445, 'epoch': 0.68}
{'loss': 0.2048, 'grad_norm': 0.13984942436218262, 'learning_rate': 0.00018064268366739392, 'entropy': 0.20687722265720368, 'num_tokens': 431226880.0, 'mean_token_accuracy': 0.9462497144937515, 'epoch': 0.68}
{'loss': 0.2014, 'grad_norm': 0.1370762139558792, 'learning_rate': 0.0001805770292848607, 'entropy': 0.20347388908267022, 'num_tokens': 431882240.0, 'mean_token_accuracy': 0.9471425712108612, 'epoch': 0.68}
{'loss': 0.2039, 'grad_norm': 0.15119709074497223, 'learning_rate': 0.00018051127572407064, 'entropy': 0.20603211522102355, 'num_tokens': 432537600.0, 'mean_token_accuracy': 0.9464240044355392, 'epoch': 0.68}
{'loss': 0.2019, 'grad_norm': 0.1502337008714676, 'learning_rate': 0.00018044542306595645, 'entropy': 0.20370561853051186, 'num_tokens': 433192960.0, 'mean_token_accuracy': 0.9470049738883972, 'epoch': 0.68}
{'loss': 0.204, 'grad_norm': 0.16891244053840637, 'learning_rate': 0.00018037947139157298, 'entropy': 0.20650019869208336, 'num_tokens': 433848320.0, 'mean_token_accuracy': 0.9464331775903702, 'epoch': 0.68}
{'loss': 0.2046, 'grad_norm': 0.1494949460029602, 'learning_rate': 0.0001803134207820968, 'entropy': 0.20569105222821235, 'num_tokens': 434503680.0, 'mean_token_accuracy': 0.9463307470083236, 'epoch': 0.68}
{'loss': 0.2037, 'grad_norm': 0.1655188649892807, 'learning_rate': 0.00018024727131882634, 'entropy': 0.2061134994029999, 'num_tokens': 435159040.0, 'mean_token_accuracy': 0.9464163601398468, 'epoch': 0.68}
{'loss': 0.2043, 'grad_norm': 0.15782217681407928, 'learning_rate': 0.0001801810230831817, 'entropy': 0.20594356805086136, 'num_tokens': 435814400.0, 'mean_token_accuracy': 0.9461717367172241, 'epoch': 0.68}
{'loss': 0.2034, 'grad_norm': 0.1474941074848175, 'learning_rate': 0.0001801146761567045, 'entropy': 0.2057836577296257, 'num_tokens': 436469760.0, 'mean_token_accuracy': 0.9466823846101761, 'epoch': 0.68}
{'loss': 0.2021, 'grad_norm': 0.1633981317281723, 'learning_rate': 0.00018004823062105788, 'entropy': 0.20387353822588922, 'num_tokens': 437125120.0, 'mean_token_accuracy': 0.9463980078697205, 'epoch': 0.69}
{'loss': 0.2021, 'grad_norm': 0.14300860464572906, 'learning_rate': 0.0001799816865580264, 'entropy': 0.2044730432331562, 'num_tokens': 437780480.0, 'mean_token_accuracy': 0.9467496514320374, 'epoch': 0.69}
{'loss': 0.2015, 'grad_norm': 0.14102201163768768, 'learning_rate': 0.00017991504404951575, 'entropy': 0.2034055121243, 'num_tokens': 438435840.0, 'mean_token_accuracy': 0.9471303403377533, 'epoch': 0.69}
{'loss': 0.201, 'grad_norm': 0.1413714587688446, 'learning_rate': 0.00017984830317755292, 'entropy': 0.203257267922163, 'num_tokens': 439091200.0, 'mean_token_accuracy': 0.9471318691968917, 'epoch': 0.69}
{'loss': 0.2022, 'grad_norm': 0.15466547012329102, 'learning_rate': 0.00017978146402428596, 'entropy': 0.20401346310973167, 'num_tokens': 439746560.0, 'mean_token_accuracy': 0.9468092799186707, 'epoch': 0.69}
{'loss': 0.2019, 'grad_norm': 0.16124632954597473, 'learning_rate': 0.00017971452667198378, 'entropy': 0.204068860411644, 'num_tokens': 440401920.0, 'mean_token_accuracy': 0.9466472148895264, 'epoch': 0.69}
{'loss': 0.2034, 'grad_norm': 0.15205512940883636, 'learning_rate': 0.00017964749120303634, 'entropy': 0.20562222823500634, 'num_tokens': 441057280.0, 'mean_token_accuracy': 0.9466502755880356, 'epoch': 0.69}
{'loss': 0.2018, 'grad_norm': 0.14718760550022125, 'learning_rate': 0.0001795803576999542, 'entropy': 0.20411471351981164, 'num_tokens': 441712640.0, 'mean_token_accuracy': 0.9468658447265625, 'epoch': 0.69}
{'loss': 0.2018, 'grad_norm': 0.13976289331912994, 'learning_rate': 0.00017951312624536864, 'entropy': 0.20358110666275026, 'num_tokens': 442368000.0, 'mean_token_accuracy': 0.9470202565193176, 'epoch': 0.69}
{'loss': 0.2009, 'grad_norm': 0.13641969859600067, 'learning_rate': 0.00017944579692203154, 'entropy': 0.20326659455895424, 'num_tokens': 443023360.0, 'mean_token_accuracy': 0.94720678627491, 'epoch': 0.69}
{'loss': 0.2015, 'grad_norm': 0.16446204483509064, 'learning_rate': 0.0001793783698128152, 'entropy': 0.20366935133934022, 'num_tokens': 443678720.0, 'mean_token_accuracy': 0.9470523715019226, 'epoch': 0.7}
{'loss': 0.2029, 'grad_norm': 0.1860494464635849, 'learning_rate': 0.0001793108450007123, 'entropy': 0.205194141715765, 'num_tokens': 444334080.0, 'mean_token_accuracy': 0.9468245685100556, 'epoch': 0.7}
{'loss': 0.2044, 'grad_norm': 0.16697777807712555, 'learning_rate': 0.00017924322256883578, 'entropy': 0.20646499693393708, 'num_tokens': 444989440.0, 'mean_token_accuracy': 0.9461335092782974, 'epoch': 0.7}
{'loss': 0.2026, 'grad_norm': 0.13526935875415802, 'learning_rate': 0.0001791755026004187, 'entropy': 0.20457351580262184, 'num_tokens': 445644800.0, 'mean_token_accuracy': 0.9468123406171799, 'epoch': 0.7}
{'loss': 0.2016, 'grad_norm': 0.1560925394296646, 'learning_rate': 0.00017910768517881426, 'entropy': 0.2029464639723301, 'num_tokens': 446300160.0, 'mean_token_accuracy': 0.9470951735973359, 'epoch': 0.7}
{'loss': 0.2015, 'grad_norm': 0.13648578524589539, 'learning_rate': 0.00017903977038749547, 'entropy': 0.20415699630975723, 'num_tokens': 446955520.0, 'mean_token_accuracy': 0.9468153953552246, 'epoch': 0.7}
{'loss': 0.202, 'grad_norm': 0.14560499787330627, 'learning_rate': 0.00017897175831005536, 'entropy': 0.20397864207625388, 'num_tokens': 447610880.0, 'mean_token_accuracy': 0.9468612611293793, 'epoch': 0.7}
{'loss': 0.2005, 'grad_norm': 0.1489572823047638, 'learning_rate': 0.00017890364903020654, 'entropy': 0.2028829850256443, 'num_tokens': 448266240.0, 'mean_token_accuracy': 0.9470982372760772, 'epoch': 0.7}
{'loss': 0.2002, 'grad_norm': 0.14919564127922058, 'learning_rate': 0.00017883544263178134, 'entropy': 0.20230983719229698, 'num_tokens': 448921600.0, 'mean_token_accuracy': 0.9472434759140015, 'epoch': 0.7}
{'loss': 0.201, 'grad_norm': 0.1449173092842102, 'learning_rate': 0.00017876713919873165, 'entropy': 0.20282358154654503, 'num_tokens': 449576960.0, 'mean_token_accuracy': 0.9470584869384766, 'epoch': 0.7}
{'loss': 0.202, 'grad_norm': 0.15297673642635345, 'learning_rate': 0.00017869873881512876, 'entropy': 0.20401664525270463, 'num_tokens': 450232320.0, 'mean_token_accuracy': 0.9468383252620697, 'epoch': 0.71}
{'loss': 0.2001, 'grad_norm': 0.16194956004619598, 'learning_rate': 0.0001786302415651633, 'entropy': 0.20176493227481843, 'num_tokens': 450887680.0, 'mean_token_accuracy': 0.9470844745635987, 'epoch': 0.71}
{'loss': 0.2018, 'grad_norm': 0.1523016095161438, 'learning_rate': 0.0001785616475331451, 'entropy': 0.20365553796291352, 'num_tokens': 451543040.0, 'mean_token_accuracy': 0.9468612641096115, 'epoch': 0.71}
